Term	Overlap	P.value	Adjusted.P.value	Gene_count	Gene_ratio	Genes
Pulmonary Embolism	13/78	0.000150192883327223	0.0043075055441961	13	0.166666666666667	CX3CR1;KCNJ5;EDN1;CPB2;SERPINA1;ACE;PROS1;CX3CL1;SELP;THBD;IL6;CAT;FGFR2
Cardiovascular morbidity	8/32	0.000158640834435023	0.0045299232155922	8	0.25	HPGDS;ACE;DES;FABP4;NPR3;PCSK9;FGFR4;HLA-DRB1
Thrombocytopenia	34/341	0.000159746094161849	0.00454165091184493	34	0.0997067448680352	CSF3;CSF3R;PRF1;PDGFB;GATA2;DUOX1;THBD;CA2;ALOX5;CD36;CD34;MYH10;S1PR4;HLA-DPA1;BCHE;CDKN2B;FCER1G;MME;VWF;WFS1;FLI1;SELP;F8;IL6;SLC7A7;MMRN1;PECAM1;PRKCQ;GAS6;MYL9;TLR4;HLA-DRB1;FGFR2;ABCG2
Malignant Head and Neck Neoplasm	43/470	0.000166171369085149	0.00470387265128914	43	0.0914893617021277	ACVRL1;PTGER4;CEBPA;SLC22A3;CSF3;ADH1B;PROS1;TCF21;SLC6A4;SULT1A1;ZFP36;HPGDS;FCGR3A;EDNRB;ALDH2;ALOX5;MRC1;TIMP3;ROS1;CD34;TNS1;JUND;SEMA6A;GPX3;CYBB;FOS;MIRLET7D;PTPN13;ALOX15B;SELP;IL6;SLPI;SCD;ALDH1A1;PECAM1;MMP19;FOSB;MAL;S100A4;PDE5A;FGFR4;TLR4;FGFR2
Chronic lung disease	11/59	0.000172024217856469	0.0048485618989804	11	0.186440677966102	AOC3;SFTPB;RBP4;IL6;SERPINA1;SFTPC;ABCA3;A2M;CFTR;FBLN5;HLA-DRB1
Infectious disease of lung	16/112	0.000180492742173092	0.00506541648527831	16	0.142857142857143	CSF3;SERPINA1;SFTPA2;NCF2;SFTPD;CYBB;LYZ;CXCL2;DCN;MARCO;BTK;SFTPA1;ROS1;FBP1;TLR4;CFTR
Hypertension, Portal	15/101	0.000183732616885121	0.00513430590517866	15	0.148514851485149	ACVRL1;CX3CR1;EDN1;ACE;DUSP1;RETN;CX3CL1;KLF2;GGTLC1;RBP4;IL6;EDNRB;ALOX5;AGTR1;ENG
Enterocolitis	7/25	0.000190262677805948	0.00527621984917693	7	0.28	CSF3;SPI1;EDNRB;ALOX5;NLRC4;HLA-DOA;HLA-DRB1
Secondary malignant neoplasm of lung	57/683	0.00019042481792411	0.00527621984917693	57	0.0834553440702782	PIGR;MIR34C;CLU;ADGRE5;ADAMTS1;HYAL2;CD34;LMCD1;HOXA5;SLC34A2;EDN1;VWF;SCARA5;SFTPC;NPNT;DCN;TGFBR2;RBP2;PECAM1;CLDN18;S100A4;CRYAB;TLR4;ATF3;S100A8;ENG;ABCG2;KANK2;SLC22A3;C1QA;CSTA;HPGD;MAOA;NEDD9;FPR2;AGER;HCAR2;WIF1;PDPN;MGAT3;SASH1;IRX1;CAV1;VEGFD;TBX2;SELP;RCAN1;IL6;FABP5;DLC1;BCL6B;SCGB1A1;ID1;ACKR4;TEK;FGFR4;NES
Mammary Neoplasms, Experimental	20/160	0.000196766862914415	0.00542893888859644	20	0.125	INSIG1;LPL;LIN7A;HBA1;PTN;AQP1;RBP4;EFEMP1;DES;FABP4;SCD;SELENOP;ID1;MGP;AGTR1;ID4;S1PR1;ID3;AGTR2;ABCG2
Intracranial Arteriovenous Malformation	5/12	0.00020212071875786	0.0055299890374797	5	0.416666666666667	ACVRL1;EDN1;IL6;NOTCH4;ENG
Secondary pulmonary hypertension	5/12	0.00020212071875786	0.0055299890374797	5	0.416666666666667	SFTPB;SFTPA2;S100A4;SFTPA1;NES
Undifferentiated carcinoma	26/237	0.000208172024749186	0.00567182029097886	26	0.109704641350211	CSF3;INSIG1;LPL;AQP4;LIN7A;PTN;AQP1;EFEMP1;ADGRE5;S1PR1;EGR1;CADM1;TIE1;HBA1;TGFBR2;RBP4;FABP4;DES;SCD;SELENOP;MGP;ID4;ID3;PPARG;NUPR1;TLR4
Chronic neutropenia	4/7	0.000209524533215823	0.00568498308173554	4	0.571428571428571	CSF3;CSF3R;GATA2;CAMP
Patent ductus arteriosus	27/251	0.00021908169892245	0.00591973235228884	27	0.107569721115538	NFIX;HPGD;GATA6;NEDD9;SLC6A4;PLAC8;HPGDS;EDNRB;GJA5;GPC3;MYH11;SLIT2;PTGDS;EDN1;ACE;KCNJ8;FOXF1;KLF4;TBX4;TGFBR2;RBP4;DLC1;CRY2;AGTR1;GAS6;CFTR;FOXA2
Infant, Premature	29/278	0.000221320808179	0.00595562454601844	29	0.10431654676259	SFTPA2;RASGRF1;IHH;AGER;SLC6A4;SELENBP1;TIMP3;TPPP;PTGDS;SFTPB;IRX2;MME;ANGPT1;FOXF1;FZD4;ABCA3;SFTPC;TNFSF13;SFTPD;HBA2;SORBS1;AADAC;CAT;AGTR1;TLR8;SFTPA1;TLR4;HLA-DRB1;HLA-DQB1
Intracranial Aneurysm	16/114	0.000222346529950954	0.00595870475143152	16	0.140350877192982	AOC3;STARD13;EDN1;ACE;SERPINA1;ANGPT1;LTBP4;AGER;THSD1;TGFBR2;TGFBR3;IL6;SOX17;TIMP3;JDP2;ENG
Small cell carcinoma of lung	56/673	0.000232955996736096	0.00621754801084625	56	0.0832095096582467	SFTA2;PIGR;CSF3;TSPAN12;SPN;TGM1;HPGDS;EDNRB;CCND2;DMBT1;HYAL1;HYAL2;MRC1;TIMP3;ROS1;SFTPC;SFTPD;SSTR1;TUBA4B;TGFBR2;GPRC5A;PLSCR4;ALDH1A1;CAT;ERG;ZMYND10;ABCG2;RBMS3;SLC22A3;CPB2;SFTPA2;EPAS1;SEMA3B;TMPRSS2;LPL;PTN;SULT1A1;CXCR2;PDPN;SLIT2;KL;IL33;CDKN2B;CADM1;CAV1;VEGFD;NR0B2;HOPX;TBX3;RCAN1;IL6;RGCC;NR4A3;SCGB3A1;SFTPA1;NES
Hyperinsulinism	36/377	0.000243675740528449	0.00647721815981921	36	0.0954907161803713	SFTPA2;MAOA;LPL;RETN;HPGDS;ALDH2;CA4;PDK4;LEPR;CTSH;CD36;PTGDS;LDLR;ROS1;SFTPB;KL;ACE;CAVIN1;WFS1;SFTPC;CAV1;KCNJ15;CYBB;FOS;NR0B2;RBP4;IL6;SCD;APOC1;AGTR1;PRKCQ;PPARG;SFTPA1;TLR4;HLA-DRB1;FOXA2
Osteoarthrosis, localized, not specified whether primary or secondary	7/26	0.000248949884991831	0.00659062063952057	7	0.269230769230769	SERPINA1;CAV1;IHH;PECAM1;ERG;AGER;MATN3
Renal interstitial fibrosis	8/34	0.000250052241302501	0.00659311131402039	8	0.235294117647059	SLC22A3;EGR1;KL;ANGPT4;BMP2;IL6;RGCC;AGTR2
Bronchopulmonary Dysplasia	22/188	0.000252387828706401	0.00662796791932192	22	0.117021276595745	SFTPB;CCL24;NRN1;ACE;SFTPA2;ANGPT1;ABCA3;SFTPC;SFTPD;GATA6;SLC6A4;IL6;SPOCK2;AGTR1;SCGB3A2;CLDN18;PPARG;SFTPA1;SCN4B;TLR4;FGFR2;ENG
Interstitial lung fibrosis	17/127	0.000256056744024408	0.00669742019670242	17	0.133858267716535	EDN1;SEMA6A;ACE;SERPINA1;ANGPT1;NPR1;ABCA3;CYBB;ADRB1;DCN;FCGR3A;DES;ALDH2;PPARG;AGTR2;NES;ENG
Chloracne	9/43	0.000268372866200952	0.00699159431110767	9	0.209302325581395	CX3CR1;PTGER4;TGM1;FRMD3;BTG2;AHNAK;HBB;HBA2;HBA1
Kidney Failure, Acute	31/310	0.000290001282978358	0.00752507297379161	31	0.1	PTGER4;SERPINA1;EPAS1;ADRB2;CLU;THBD;ALOX5;SOSTDC1;A2M;KL;CBX7;EDN1;CDKN2B;ACE;SLC11A1;TNFSF12;TBX3;TBX2;BMP2;IL6;SLPI;CAT;SCGB1A1;AGTR1;PPARG;GAS6;TLR4;NES;ATF3;HLA-DRB1;HBEGF
Dyslipidemias	24/216	0.000297064158705134	0.00767787562756077	24	0.111111111111111	CPB2;ACE;CAV1;PCSK9;CYBB;LPL;MSMO1;ADRB2;RETN;KLF15;HCAR2;RBP4;HPGDS;IL6;FABP4;SCD;AGTR1;LEPR;PPARG;CD36;PTGDS;TLR4;LDLR;RXRG
Malignant tumor of cervix	69/884	0.000301890145695981	0.00777188843585048	69	0.0780542986425339	CD83;SLC46A2;CLU;AQP1;THBD;HPGDS;ZFP36;EFEMP1;SOX17;LAMP3;MRC1;TIMP3;HLA-DOA;ROS1;CD34;SEMA6A;DAPK1;SLC11A1;MIR27A;RBP4;ADCY9;MMRN1;SFRP5;CAT;ALDH1A1;MAL;PPARG;TLR4;ATF3;S100A8;CFTR;HBEGF;ENG;HLA-DQB1;ABCG2;PTGER4;CEBPA;SLC22A3;HSD17B13;PTN;NDRG2;CST6;SULT1A1;SLC9A3R2;WIF1;STOM;SLIT2;KL;EGR1;ACE;CADM1;ANGPT1;FZD4;CAV1;WNT7A;DHCR24;PPBP;KLF4;IL6;KLF6;FABP5;ALPP;ID1;HLA-DPB1;AMOTL1;NES;FOLR1;HLA-DRB1;FGFR2
Marfan Syndrome	12/73	0.000305099787683547	0.00779315434243247	12	0.164383561643836	MMRN1;ADAMTSL4;CAT;P3H2;AGTR1;TIMP3;PPARG;MYH11;CD34;DCN;FBLN5;TGFBR2
Urinary tract infection	12/73	0.000305099787683547	0.00779315434243247	12	0.164383561643836	IL6;EFEMP1;ACE;SLPI;SFTPA2;SFTPD;PRF1;EMP1;SFTPA1;TREM1;TLR4;CAMP
Lipoidosis	8/35	0.000309758804720005	0.00788137285628059	8	0.228571428571429	CYP27A1;SCD;SFTPD;LPL;PPARG;NUPR1;NR0B2;ABCG1
Eosinophilia, Tropical	5/13	0.000314648295861922	0.00791340464092734	5	0.384615384615385	GGTLC1;HPGDS;SERPINA1;PTGDS;TLR4
Extramedullary Plasmacytoma	5/13	0.000314648295861922	0.00791340464092734	5	0.384615384615385	IL6;ANGPT1;PECAM1;TEK;ENG
Macrophage Activation Syndrome	5/13	0.000314648295861922	0.00791340464092734	5	0.384615384615385	IL6;ANGPT1;PRF1;NLRC4;UNC13D
Fluid overload	7/27	0.000321366455555339	0.00804294461519095	7	0.259259259259259	ACE;GRK5;DUSP1;AGTR1;AQP4;ADRB2;CFTR
Neuromyelitis Optica	9/44	0.00032225898289953	0.00804294461519095	9	0.204545454545455	RASL12;FCGR3A;IL6;HLA-DPB1;AQP4;HLA-DRB1;AQP1;HLA-DQB1;ABCG2
Liver diseases	51/606	0.000335231151253344	0.00833489162754987	51	0.0841584158415842	ACVRL1;CSF3;VIPR1;SERPINA1;PCSK9;CLU;TREM1;CXCL2;CX3CL1;TGM1;GGTLC1;HK3;HPGDS;DMBT1;BMPER;ALDH2;LEPR;OLR1;TIMP3;CD36;HLA-DOA;CD34;EDN1;VWF;RNASE1;TYROBP;ALDH1A1;PPARG;TLR4;CFTR;CES1;ADH1B;HSD17B6;RETN;PRKCZ;GRK5;BCHE;CDKN2B;ACE;ANGPT1;WNT3A;LYZ;SELP;IL6;ALOX5AP;HLA-DPB1;ALPL;CDO1;IL7R;HLA-DRB1;FOXA2
Neuroblastoma	118/1698	0.000339791216877627	0.00841626805743485	118	0.0694935217903416	CSF3;VIPR1;CSF3R;HHIP;ICAM2;PRF1;FAM107A;CLU;CDH5;HPGDS;CCND2;EDNRB;DMBT1;DPYSL2;GJA5;LEPR;ROS1;SLC16A5;SEMA6A;DAPK2;PRKCE;HPCAL1;LIFR;SLPI;SERPING1;UTRN;ATF3;ABCG2;SHC3;MAOB;EPAS1;MAOA;ALOX15;ADRB2;GATA2;NDRG2;PRKCZ;AGER;S100A12;SPTBN1;EGR1;EGR2;JUND;CADM1;LRRN3;CAV2;WNT3A;CAV1;DHCR24;FLI1;RCAN1;BMP2;IL6;NR4A3;SCGB3A1;ID3;IL7R;FGFR4;NES;FGFR2;ACVRL1;BTG2;DOCK4;HSPB6;LRRK2;RASGRF1;CX3CL1;NRGN;SLC6A4;FCGR3A;CA2;MRC1;CD34;SGCG;EDN1;MME;SH2D3C;FOS;TGFBR3;GPRC5A;MMRN1;CAT;PECAM1;PPARG;ZMYND10;HBEGF;RBMS3;CX3CR1;CEBPA;NFIX;PLA2G1B;SEMA3B;ITLN1;NEDD9;HSD17B6;PTN;WIF1;ALOX5;PDPN;GPC3;SCN7A;SLIT2;LDLR;WASF3;KCNJ5;BCHE;CDKN2B;WNT7A;VEGFD;KLF4;KLF6;TPPP3;DES;AADAC;NOVA2;FOSB;PNPLA6;TEK
White Blood Cell Count procedure	15/107	0.000350195252020744	0.00864123303005148	15	0.14018691588785	ACVRL1;CBX7;CSF3R;TNXB;ZBTB16;CCDC69;ITGAL;VSIR;JAML;CXCR2;LEPR;NOSTRIN;STXBP6;ACKR1;CD300LF
Choriocarcinoma	30/300	0.000360563069858654	0.00886361621731481	30	0.1	SLC22A3;CSF3;CALCRL;LINC00261;HSD17B13;PTN;RETN;EDNRB;CCND2;GJA5;PDPN;MGAT3;OLR1;TIMP3;CD34;EDN1;GPX3;CAV1;HLA-E;F8;IL6;SLPI;ALPP;CAT;PPARG;CFTR;ANGPTL1;FGFR2;ENG;ABCG2
Myositis	18/143	0.000369518951782247	0.00904975440338619	18	0.125874125874126	AOC3;SYNM;CD83;FHL1;PRF1;AGER;NR0B2;ZFP36;IL6;DES;ALOX5;MRC1;ANKRD1;S100A4;APBB1;TLR4;S100A8;HLA-DRB1
Diarrhea	32/329	0.000382167714604508	0.00932460703656298	32	0.0972644376899696	PIGR;CSF3;CPB2;SPI1;NPR3;SLC6A4;SLC9A3R2;IL1RL1;LEPR;NAPSA;CDKN2B;ACE;MME;CAV2;CAV1;SH2D3C;LYZ;CYP27A1;SCNN1G;IL6;SLC7A7;NR4A3;DES;SCNN1B;BTK;SERPING1;TLR8;FGFR4;IL7R;CFTR;CES1;ABCG2
Cerebral Amyloid Angiopathy	9/45	0.0003847766628408	0.00935336281901856	9	0.2	AOC3;BCHE;HSPB6;MME;HSPB8;OLR1;A2M;LDLR;ABCG2
Chronic iridocyclitis	4/8	0.000402073222183215	0.00973761777724461	4	0.5	IL6;HLA-DPB1;HLA-DRB1;HLA-DQB1
Psoriasiform eczema	7/28	0.000409742051466532	0.00988672795033081	7	0.25	CSF3;IL6;CAV1;MSMO1;HLA-DRB1;S100A8;HLA-DQB1
Insulin Sensitivity	10/55	0.00041647504096154	0.00999961844188509	10	0.181818181818182	NR4A1;NR4A3;GPX3;SCD;SELENOP;LEPR;PPARG;CD36;ADRB2;RETN
Nephrotic Syndrome	21/182	0.000417981899333392	0.00999961844188509	21	0.115384615384615	KANK2;EDN1;SEMA6A;ACE;MYOC;LGALSL;LPL;PCSK9;EMP2;LYZ;CLU;COL4A4;SCNN1B;ALOX5;COL4A3;LEPR;PDE5A;SYNPO;A2M;HLA-DRB1;HBEGF
Cervix carcinoma	82/1105	0.000419008327431796	0.00999961844188509	82	0.0742081447963801	CD83;SERPINA1;SLC46A2;HBB;CLU;AQP1;THBD;HPGDS;ZFP36;EFEMP1;SOX17;LAMP3;MRC1;TIMP3;HLA-DOA;ROS1;CD34;EDN1;SEMA6A;DAPK1;SLC11A1;CACNA2D2;MIR27A;FOS;HBA1;RBP4;ADCY9;SLPI;MMRN1;SFRP5;CAT;ALDH1A1;MAL;PPARG;TLR4;ATF3;S100A8;CFTR;ENG;HBEGF;HLA-DQB1;ABCG2;PTGER4;CEBPA;SLC22A3;NEDD9;HSD17B13;PTN;NDRG2;CST6;SULT1A1;SLC9A3R2;WIF1;STOM;SLIT2;KL;EGR1;CDKN2B;JUND;ACE;CADM1;CAVIN1;ANGPT1;FZD4;ZBTB16;CAV1;WNT7A;DHCR24;PPBP;KLF4;IL6;KLF6;FABP5;ALPP;ID1;HLA-DPB1;FOSB;AMOTL1;NES;FOLR1;HLA-DRB1;FGFR2
Migraine Disorders	29/290	0.000448383828362776	0.0106606095729686	29	0.1	ACVRL1;GRIA1;CX3CR1;VIPR1;TNXB;MAOA;ADH1B;NOTCH4;PDGFB;AQP4;ADARB1;FHL5;NLRC4;GATA2;SLC6A4;EDNRB;S100A12;PHACTR1;EDN1;ACE;VWF;TGFBR2;KLF6;AGTR1;PDE5A;TLR4;NES;HLA-DRB1;ENG
Immune thrombocytopenic purpura	21/183	0.000449966086884742	0.0106606095729686	21	0.114754098360656	CX3CR1;IL33;CDKN2B;SEMA6A;VWF;TNFSF12;TNFSF13;PRF1;GATA2;SELP;IL6;FCGR3A;MRC1;PECAM1;ACP5;HLA-DOA;CD34;TLR4;S100A8;HLA-DRB1;CAMP
Glomerulonephritis, Membranoproliferative	8/37	0.000464077689765215	0.0109158417747293	8	0.216216216216216	C1QA;EDN1;SERPINA1;MYOC;VWF;SOX18;PRF1;TGFBR2
Pseudoxanthoma Elasticum	8/37	0.000464077689765215	0.0109158417747293	8	0.216216216216216	SELP;EDN1;VWF;ABCA3;MGP;S100A12;MYH11;ABCG2
Conventional (Clear Cell) Renal Cell Carcinoma	52/631	0.000482225190245379	0.0113020448710198	52	0.0824088748019017	BTG2;NCF2;LRRK2;VMO1;EDNRB;TIMP3;SOSTDC1;ROS1;EDN1;DAPK1;GPX3;MIR23A;PRKCE;MIR27A;DKK2;TGFBR3;ARC;SLC7A7;MMRN1;ALDH1A1;PECAM1;PPARG;CRYAB;FBP1;ABCG2;AHNAK;EPAS1;GATA2;NDRG2;PRKCZ;AGER;PLAC8;PDZD2;TSPAN7;PDPN;GPC3;S100A12;LDLR;BCHE;EGR1;CDKN2B;ANGPT1;SUSD2;CAV1;VEGFD;PPBP;KLF4;BMP6;IL6;SCD;TEK;FERMT2
Pathological accumulation of air in tissues	6/21	0.000490695725714561	0.0114276542794794	6	0.285714285714286	CEBPA;KL;SERPINA1;ABCA3;FBLN5;FGFR2
Encephalomyelitis	33/348	0.000491079806168179	0.0114276542794794	33	0.0948275862068965	CX3CR1;CSF3;SELPLG;C5AR1;AQP4;CLU;AGER;HPGDS;DPYSL2;ALOX5;CXCR2;S1PR1;PTGDS;EGR1;CD52;EGR2;HLA-DRB5;ACE;DUSP1;KLK10;NR4A1;IL6;CAT;HLA-DPB1;PECAM1;TLR8;PPARG;ACKR1;IL7R;CRYAB;TLR4;HLA-DRB1;ABCG2
Cognition Disorders	25/237	0.000494595547177365	0.01146865348579	25	0.105485232067511	CX3CR1;NRN1;MAOA;PLA2G1B;LRRK2;ALOX15;SLC1A1;SLC6A4;ALOX5;CD36;SPTBN1;EGR1;BCHE;KL;MME;SHROOM4;SELP;BMP2;IL6;FABP5;NOVA2;AGTR1;FOSB;PDE5A;TLR4
Dermatologic disorders	37/406	0.000496788928961262	0.0114788085034547	37	0.0911330049261084	ACVRL1;SERPINA1;CD83;LAMA3;MSMO1;CXCL3;CST6;AGER;CXCL2;TGM1;SOX18;HYAL1;CCRL2;CAMP;KL;IL33;JUND;GADD45B;DHCR24;TINCR;FOS;NR0B2;SOD3;HOPX;SELP;IL6;EMCN;DES;SCD;ID4;FOSB;PPARG;ACKR1;HLA-DRB1;S100A8;FGFR2;ABCG2
Tuberculosis	50/602	0.000515529702150551	0.0118091592159086	50	0.0830564784053156	SRPX;FCN3;PRF1;AQP4;CTSW;CXCL2;SPN;THBD;HPGDS;FCGR3A;EDNRB;LAMP3;MRC1;FFAR4;CAMP;CD52;SEMA6A;SLC11A1;SFTPD;CYBB;TGFBR2;IL3RA;CAT;TLR8;AGTR2;CLEC4E;HCST;TLR4;HLA-DQB1;CES1;ABCG2;SFTPA2;C5AR1;GATA2;CFP;AGER;ALOX5;CXCR2;TPPP;HLA-DRB5;ACE;PPBP;SORBS1;KLF2;MARCO;IL6;DES;SIGLEC1;SFTPA1;HLA-DRB1
Alveolar Bone Loss	7/29	0.000516503981610318	0.0118091592159086	7	0.241379310344828	SELP;IL6;CXCR2;TNFSF13;ALPL;ITGAL;TLR4
Aspartate aminotransferase measurement	7/29	0.000516503981610318	0.0118091592159086	7	0.241379310344828	BCHE;KHDRBS2;CELF2;MRC1;LPL;LDLR;OASL
Hypersensitivity	21/185	0.00052038132647989	0.011856353637115	21	0.113513513513514	CCL24;IL33;HLA-DRB5;CSTA;SLC15A2;FCER1G;SFTPD;PPBP;LRRC32;CX3CL1;SELP;IL1RL1;IL6;CXCR2;HLA-DPB1;HLA-DRA;IL7R;TLR4;HLA-DRB1;HLA-DPA1;HLA-DQB1
Refractory anemias	27/266	0.000551439022657979	0.0125203464206963	27	0.101503759398496	BTG2;CSF3;PLA2G1B;TREM1;CX3CL1;PRAM1;TGM1;HPGDS;ALOX5;CD34;HOXA5;BCHE;CDKN2B;JUND;GADD45B;ZBTB16;FOS;SLC51B;TBX3;KLF2;IL6;RBP2;ALDH1A1;CAT;FOSB;S100A4;HLA-DRB1
Leukemia, Myelocytic, Acute	117/1703	0.000555277585486918	0.0125638758875396	117	0.0687022900763359	CSF3;SPI1;CD83;CSF3R;AQP9;CXCL17;PRF1;HPGDS;CCND2;SOX17;LEPR;VSIG4;HLA-DOA;ROS1;SOX7;HOXA5;SEMA6A;CD93;DAPK1;DAPK2;LMO2;LIFR;SFRP5;BTK;MAL;S100A4;CARD16;ERG;S100A8;CES1;ABCG2;SLC22A3;EPAS1;PDGFB;GATA2;RASGRP4;SULT1A1;SOCS2;RRAS;S100A12;MYH11;MYH10;SPTBN1;EGR1;JUND;ACE;CADM1;FZD4;ABCA3;ZBTB16;CAV1;TNFSF13;NKG7;LYZ;NR0B2;FLI1;BMP6;NR4A1;IL6;NR4A3;ID4;FXYD6;IL7R;FGFR4;HLA-DRB1;ROBO4;DOCK4;CITED2;RASGRF1;ITGAL;THBD;HK3;FCGR3A;ADGRE5;CTSH;TIMP3;CD36;CD34;CAMP;CD52;EGFL7;MME;VWF;DUSP1;FOS;FGR;HCK;GPRC5A;TAL1;IL3RA;PPARG;GAS6;TLR4;JDP2;HLA-DQB1;RBMS3;CEBPA;CLEC12A;PRAM1;STX11;IL1RL1;WIF1;ALOX5;CXCR2;LDLR;BCHE;CDKN2B;ANGPT1;TIE1;KLF4;KLF6;FABP4;AADAC;FOSB;AGRP;TEK;FOLR1
Hyperaldosteronism	10/57	0.000560640632541206	0.0126214033838717	10	0.175438596491228	SCNN1G;KCNJ5;EDN1;SERPINA1;GRK5;SCNN1B;AGTR1;CYBB;ADRB2;KCNK3
Chronic Periodontitis	18/148	0.000561686225561479	0.0126214033838717	18	0.121621621621622	IL33;EDN1;CDKN2B;ACE;ITGAL;CLU;AGER;ADGRE1;IL6;FCGR3A;CAT;AGTR1;TIMP3;PPARG;ACKR1;TLR4;HLA-DRB1;CAMP
Solid Neoplasm	65/840	0.000563610611422317	0.0126214033838717	65	0.0773809523809524	ACVRL1;ROBO4;CSF3R;RASGRF1;ICAM2;CLEC14A;SPN;HPGDS;ADGRE5;SOX17;ADAMTS1;LAMP3;MRC1;PRX;HLA-DOA;ADAMTS8;CAMP;EGFL7;MME;VWF;DUSP1;MIR27A;DOK2;ARC;MMRN1;ALDH1A1;BTK;PECAM1;SPARCL1;PPARG;S100A4;ERG;CRYAB;ENG;ABCG2;RBMS3;SLC22A3;EPAS1;ALOX15;PLA2G3;TMPRSS2;LPL;GATA2;CLEC3B;WIF1;S1PR1;SLIT2;EGR1;CDKN2B;TNFSF12;TNFSF13;TRPV2;DHCR24;FLI1;IL6;KLF6;DES;SCD;DLC1;TEK;FGFR4;NES;FOLR1;HLA-DRB1;FGFR2
Malaria, Falciparum	13/89	0.000570518931752924	0.0127325027123972	13	0.146067415730337	HBB;CYBB;ADRB2;CX3CL1;THBD;FCGR3A;PECAM1;AGRP;CD36;ACKR1;IL7R;TLR4;HLA-DRB1
Chronic Kidney Diseases	35/380	0.000574959275019594	0.0127376124832928	35	0.0921052631578947	CX3CR1;CITED2;HSD17B6;RETN;AFF3;AGER;HPGDS;FCGR3A;DACH1;SOX18;PIP5K1B;CD36;AOC3;EGR1;KL;EDN1;ACE;VWF;BMP2;IL6;MMRN1;COL4A4;SLCO4C1;COL4A3;CAT;MGP;AGTR1;BTK;PECAM1;PPARG;S100A4;FGFR4;ATF3;HLA-DRB1;ABCG2
Bronchiectasis	15/112	0.000575104266204791	0.0127376124832928	15	0.133928571428571	DNAI2;RSPH4A;SERPINA1;SFTPA2;ABCA3;TNFSF12;SFTPC;SFTPD;SCNN1G;RSPH1;SCNN1B;ZMYND10;SFTPA1;DRC1;CFTR
Cholelithiasis	17/136	0.000576591725807412	0.0127376124832928	17	0.125	SLC11A1;HBB;PCSK9;HBA2;HBA1;SLC51B;CYP27A1;GGTLC1;RBP4;DACH1;GPER1;CXCR2;APOC1;PPARG;TLR4;LDLR;S100A8
Allergic disposition	25/240	0.000595811662496779	0.0130771662467539	25	0.104166666666667	GRIA1;PLA2G1B;ADRB2;ITGAL;HPGDS;ALOX5;GPER1;FCER1A;PTGDS;IL33;HLA-DRB5;CDKN2B;SFTPD;SORBS1;TGFBR2;IL6;ALOX5AP;SCGB1A1;HLA-DRA;S100A4;MS4A2;TLR4;CFTR;HLA-DRB1;HLA-DQB1
Central neuroblastoma	114/1655	0.000595962003598816	0.0130771662467539	114	0.0688821752265861	CSF3;CD83;CSF3R;HHIP;ICAM2;PRF1;FAM107A;CLU;CDH5;HPGDS;CCND2;EDNRB;DMBT1;DPYSL2;GJA5;LEPR;ROS1;SEMA6A;DAPK2;PRKCE;HPCAL1;LIFR;SLPI;SERPING1;UTRN;ATF3;ABCG2;SHC3;MAOB;EPAS1;MAOA;ALOX15;ADRB2;GATA2;NDRG2;AGER;S100A12;SPTBN1;EGR1;EGR2;JUND;CADM1;LRRN3;CAV2;WNT3A;CAV1;DHCR24;FLI1;RCAN1;BMP2;IL6;NR4A3;SCGB3A1;ID3;IL7R;FGFR4;NES;FGFR2;ACVRL1;DOCK4;HSPB6;LRRK2;RASGRF1;CX3CL1;NRGN;SLC6A4;FCGR3A;CA2;MRC1;CD34;SGCG;EDN1;MME;SH2D3C;FOS;TGFBR3;GPRC5A;MMRN1;CAT;PECAM1;PPARG;ZMYND10;HBEGF;RBMS3;CX3CR1;CEBPA;NFIX;PLA2G1B;ITLN1;NEDD9;HSD17B6;PTN;WIF1;ALOX5;PDPN;GPC3;SCN7A;SLIT2;LDLR;WASF3;KCNJ5;BCHE;CDKN2B;WNT7A;VEGFD;KLF4;KLF6;TPPP3;DES;AADAC;NOVA2;FOSB;PNPLA6;TEK
Hemangioma	14/101	0.000611706559443936	0.0133777564956652	14	0.138613861386139	ANGPT1;ADRB1;ADRB2;FOS;CLU;LYVE1;THBD;EMCN;PDPN;PECAM1;ERG;TEK;CD34;ENG
Diabetes Mellitus, Experimental	15/113	0.00063244592895076	0.013471412937048	15	0.132743362831858	AOC3;EDN1;ACE;PRKCE;CAV1;CYBB;CX3CL1;IL6;ID1;CAT;LEPR;PDK4;PPARG;S1PR4;ATF3
Alloxan Diabetes	15/113	0.00063244592895076	0.013471412937048	15	0.132743362831858	AOC3;EDN1;ACE;PRKCE;CAV1;CYBB;CX3CL1;IL6;ID1;CAT;LEPR;PDK4;PPARG;S1PR4;ATF3
Streptozotocin Diabetes	15/113	0.00063244592895076	0.013471412937048	15	0.132743362831858	AOC3;EDN1;ACE;PRKCE;CAV1;CYBB;CX3CL1;IL6;ID1;CAT;LEPR;PDK4;PPARG;S1PR4;ATF3
Barrett Epithelium	9/48	0.000634759248618206	0.013471412937048	9	0.1875	MSR1;CCL23;DMBT1;GATA6;LEPR;PPARG;KLF4;PGC;NR0B2
Periodontitis, Juvenile	13/90	0.000636230534336583	0.013471412937048	13	0.144444444444444	KCNJ5;CDKN2B;SERPINA1;FPR1;ITGAL;TREM1;FCGR3A;IL6;ALOX5;TLR4;CAMP;S100A8;HLA-DRB1
